time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
3311,0,1,7649.59,0.0,386,37.544144,-122.279057,-3.5,,0
3312,0,1,7649.59,0.0,386,37.544143,-122.279057,-3.5,,0
3313,0,1,7649.59,0.0,386,37.544143,-122.279058,-3.4,,0
3314,0,1,7649.59,0.0,386,37.544142,-122.279058,-3.4,,0
3315,0,1,7649.59,0.0,386,37.544142,-122.279058,-3.4,,0
3316,0,1,7649.59,0.0,386,37.544141,-122.279058,-3.4,,0
3317,0,1,7649.59,0.0,386,37.544141,-122.279059,-3.4,,0
3318,0,1,7649.59,0.0,386,37.544141,-122.279059,-3.4,,0
3319,0,1,7649.59,0.0,386,37.54414,-122.279059,-3.4,,0
3320,0,1,7649.59,0.0,386,37.54414,-122.279059,-3.4,,0
3321,0,1,7649.59,0.0,386,37.54414,-122.279059,-3.4,,0
3322,0,1,7649.59,0.0,386,37.54414,-122.279059,-3.4,,0
3323,0,1,7649.59,0.0,386,37.54414,-122.279059,-3.4,,0
3324,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3325,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3326,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3327,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3328,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3329,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3330,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3331,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3332,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3333,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3334,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3335,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3336,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3337,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3338,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3339,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3340,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3341,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3342,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3343,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3344,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3345,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3346,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3347,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3348,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3349,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3350,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3351,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3352,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3353,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3354,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3355,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3356,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3357,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3358,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3359,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3360,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3361,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3362,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3363,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3364,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3365,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3366,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3367,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3368,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3369,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3370,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3371,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3372,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3373,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3374,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3375,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3376,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3377,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3378,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3379,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3380,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3381,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3382,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3383,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3384,0,1,7649.59,0.0,386,37.544139,-122.279059,-3.4,,0
3385,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3386,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3387,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3388,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3389,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3390,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3391,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3392,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3393,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3394,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3395,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3396,0,1,7649.59,0.0,386,37.544139,-122.27906,-3.4,,0
3397,0,1,7649.59,0.0,386,37.544138,-122.27906,-3.4,,0
3398,0,1,7649.59,0.0,386,37.544138,-122.27906,-3.4,,0
3399,0,1,7649.59,0.0,386,37.544138,-122.279061,-3.4,,0
3400,0,1,7649.59,0.0,386,37.544137,-122.279062,-3.4,,0
3401,0,1,7649.59,0.0,386,37.544136,-122.279064,-3.4,,0
3402,0,1,7649.59,0.0,386,37.544135,-122.279066,-3.4,,0
3403,0,1,7649.59,0.0,386,37.544134,-122.279068,-3.4,,0
3404,0,1,7649.59,0.0,386,37.544133,-122.279069,-3.4,,0
3405,0,1,7649.59,0.0,386,37.544132,-122.279069,-3.4,,0
3406,0,1,7649.59,0.0,386,37.54413,-122.27907,-3.4,,0
3407,0,1,7649.59,0.0,386,37.544128,-122.279068,-3.4,,0
3408,0,1,7649.59,0.0,386,37.544125,-122.279065,-3.4,,0
3409,0,1,7649.59,0.0,386,37.544122,-122.279059,-3.4,,0
3410,0,1,7649.59,0.0,386,37.544118,-122.279051,-3.4,,0
3411,0,1,7649.59,0.0,386,37.544114,-122.279044,-3.4,,0
3412,0,1,7649.59,0.0,386,37.544112,-122.279038,-3.4,,0
3413,0,1,7649.59,0.0,386,37.54411,-122.279036,-3.4,,0
3414,0,1,7649.59,0.0,386,37.54411,-122.279036,-3.4,,0
3415,0,1,7649.59,0.0,386,37.54411,-122.279037,-3.4,,0
3416,0,1,7649.59,0.0,386,37.54411,-122.279036,-3.4,,0
3417,0,1,7649.59,0.0,386,37.54411,-122.279035,-3.5,,0
3418,0,1,7649.59,0.0,386,37.54411,-122.279032,-3.5,,0
3419,0,1,7649.59,0.0,386,37.54411,-122.279028,-3.5,,0
3420,0,1,7649.59,0.0,386,37.544111,-122.279023,-3.5,,0
3421,0,1,7649.59,0.0,386,37.544111,-122.279016,-3.5,,0
3422,0,1,7649.59,0.0,386,37.544112,-122.27901,-3.6,,0
3423,0,1,7649.59,0.0,386,37.544112,-122.279005,-3.6,,0
3424,0,1,7649.59,0.0,386,37.544113,-122.279,-3.6,,0
3425,0,1,7649.59,0.0,386,37.544113,-122.278997,-3.6,,0
3426,0,1,7649.59,0.0,386,37.544113,-122.278994,-3.6,,0
3427,0,1,7649.59,0.0,386,37.544114,-122.278992,-3.7,,0
3428,0,1,7649.59,0.0,386,37.544114,-122.27899,-3.7,,0
3429,0,1,7649.59,0.0,386,37.544114,-122.278989,-3.7,,0
3430,0,1,7649.59,0.0,386,37.544114,-122.278988,-3.7,,0
3431,0,1,7649.59,0.0,386,37.544114,-122.278988,-3.7,,0
3432,0,1,7649.59,0.0,386,37.544113,-122.278989,-3.7,,0
3433,0,1,7649.59,0.0,386,37.544113,-122.278989,-3.7,,0
3434,0,1,7649.59,0.0,386,37.544113,-122.27899,-3.7,,0
3435,0,1,7649.59,0.0,386,37.544113,-122.278991,-3.7,,0
3436,0,1,7649.59,0.0,386,37.544112,-122.278992,-3.7,,0
3437,0,1,7649.59,0.0,386,37.544112,-122.278994,-3.6,,0
3438,0,1,7649.59,0.0,386,37.544112,-122.278995,-3.6,,0
3439,0,1,7649.59,0.0,386,37.544111,-122.278997,-3.6,,0
3440,0,1,7649.59,0.0,386,37.544111,-122.278999,-3.6,,0
3441,0,1,7649.59,0.0,386,37.54411,-122.279001,-3.6,,0
3442,0,1,7649.59,0.0,386,37.54411,-122.279003,-3.6,,0
3443,0,1,7649.59,0.0,386,37.544109,-122.279007,-3.6,,0
3444,0,1,7649.59,0.0,386,37.544108,-122.27901,-3.6,,0
3445,0,1,7649.59,0.0,386,37.544107,-122.279014,-3.5,,0
3446,0,1,7649.59,0.0,386,37.544106,-122.279017,-3.5,,0
3447,0,1,7649.59,0.0,386,37.544106,-122.27902,-3.5,,0
3448,0,1,7649.59,0.0,386,37.544105,-122.279022,-3.5,,0
3449,0,1,7649.59,0.0,386,37.544105,-122.279023,-3.5,,0
3450,0,1,7649.59,0.0,386,37.544105,-122.279025,-3.5,,0
3451,0,1,7649.59,0.0,386,37.544105,-122.279027,-3.5,,0
3452,0,1,7649.59,0.0,386,37.544106,-122.27903,-3.5,,0
3453,0,1,7649.59,0.0,386,37.54411,-122.279036,-3.4,,0
3454,0,1,7649.59,0.0,386,37.544115,-122.279045,-3.4,,0
3455,0,1,7649.59,0.0,386,37.544122,-122.279055,-3.4,,0
3456,0,1,7649.59,0.0,386,37.544128,-122.279064,-3.4,,0
3457,0,1,7649.59,0.0,386,37.544132,-122.279072,-3.4,,0
3458,0,1,7649.59,0.0,386,37.544134,-122.279077,-3.3,,0
3459,0,1,7649.59,0.0,386,37.544136,-122.279081,-3.3,,0
3460,0,1,7649.59,0.0,386,37.544136,-122.279083,-3.3,,0
3461,0,1,7649.59,0.0,386,37.544136,-122.279085,-3.3,,0
3462,0,1,7649.59,0.0,386,37.544136,-122.279086,-3.3,,0
3463,0,1,7649.59,0.0,386,37.544136,-122.279087,-3.3,,0
3464,0,1,7649.59,0.0,386,37.544136,-122.279088,-3.3,,0
3465,0,1,7649.59,0.0,386,37.544137,-122.27909,-3.3,,0
3466,0,1,7649.59,0.0,386,37.544139,-122.279092,-3.3,,0
3467,0,1,7649.59,0.0,386,37.544141,-122.279095,-3.3,,0
3468,0,1,7649.59,0.0,386,37.544143,-122.279097,-3.3,,0
3469,0,1,7649.59,0.0,386,37.544146,-122.2791,-3.3,,0
3470,0,1,7649.59,0.0,386,37.544148,-122.279103,-3.3,,0
3471,0,1,7649.59,0.0,386,37.544151,-122.279106,-3.2,,0
3472,0,1,7649.59,0.0,386,37.544154,-122.279109,-3.2,,0
3473,0,1,7649.59,0.0,386,37.544157,-122.279112,-3.2,,0
3474,0,1,7649.59,0.0,386,37.54416,-122.279114,-3.2,,0
3475,0,1,7649.59,0.0,386,37.544162,-122.279117,-3.2,,0
3476,0,1,7649.59,0.0,386,37.544165,-122.279119,-3.2,,0
3477,0,1,7649.59,0.0,386,37.544166,-122.279121,-3.2,,0
3478,0,1,7649.59,0.0,386,37.544167,-122.279122,-3.2,,0
3479,0,1,7649.59,0.0,386,37.544168,-122.279123,-3.2,,0
